Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2018-02-04,8277.01,139433682759,995891,1394.5,37,20445148.5648,35722561.0,35722561.0,2603080000000,190991,146.92776937,7073549824
2018-02-05,6955.27,117184385122,988244,1394.5,64,23033142.054,16461959.0,16461959.0,2603080000000,172799,111.31669812,9285289984
2018-02-06,7754.0,130658094648,1106470,1387.0,80,23938939.7752,32046263.0,32046263.0,2603080000000,221606,173.7675019,13999800320
2018-02-07,7621.3,128435001186,1067332,1372.3,52,24293141.3193,29946791.5,29946791.5,2874670000000,245205,164.26998571,9169280000
2018-02-08,8265.59,139306699929,1070469,1376.4,43,20149017.2119,20819694.0,20819694.0,2874670000000,207813,123.52109098,9346750464
2018-02-09,8736.98,147266052809,1049296,1372.3,38,18720008.899,22014972.5,22014972.5,2874670000000,177600,87.98500449,6784820224
2018-02-10,8621.9,145341842785,1076082,1383.1,31,19291612.2242,33942555.5,33942555.5,2874670000000,178980,88.36425123,7780960256
2018-02-11,8129.97,137064586975,1033401,1383.1,28,20434818.8745,27739982.5,27739982.5,2874670000000,176448,88.79565618,6122189824
2018-02-12,8926.57,150513128412,1002464,1383.1,31,21578025.5248,16595970.0,16595970.0,2874670000000,148022,61.96458348,6256439808
2018-02-13,8598.31,144995984203,1042310,1387.0,29,23721537.9942,28646525.5,28646525.5,2874670000000,185815,69.96971094,5696719872
2018-02-14,9494.63,160131558835,1037702,1415.1,29,23435736.3316,67649819.5,67649819.5,2874670000000,188463,68.57325292,7909819904
2018-02-15,10166.4,171477807437,1015979,1413.7,31,25579248.8009,12217182.5,12217182.5,2874670000000,197914,63.75846926,9062540288
2018-02-16,10233.9,172637061144,1062490,1415.0,28,18720008.899,6654349.0,6654349.0,2874670000000,196034,64.08005499,7296159744
2018-02-17,11112.7,187482083882,989433,1350.5,26,22435430.5125,31392972.5,31392972.5,2874670000000,185330,58.25713445,8660880384
2018-02-18,10551.8,178040648022,966532,1350.5,26,21292223.8622,36022310.5,36022310.5,2874670000000,172164,48.63875388,8744009728
2018-02-19,11225.3,189426791571,973776,1347.8,25,23149934.669,31003220.0,31003220.0,2874670000000,160487,44.58328081,7652089856
2018-02-20,11403.7,192457815912,1011015,1390.1,28,23149934.669,14539599.25,14539599.25,2874670000000,191795,50.9081119,9926540288
2018-02-21,10690.4,180442459820,1008594,1392.3,28,21079198.6661,30435492.5,30435492.5,3007380000000,194146,52.23072575,9405339648
2018-02-22,10005.0,168892273935,988705,1393.1,26,25265138.8267,2263476.5,2263476.5,3007380000000,208499,40.68256761,8040079872
2018-02-23,10301.1,173909350860,918127,1390.7,23,22275181.5691,10897809.0,10897809.0,3007380000000,182861,37.60222865,7739500032
2018-02-24,9813.07,165687799108,1005774,1394.8,20,22125683.7062,71290124.5,71290124.5,3007380000000,180881,73.94810594,6917929984
2018-02-25,9664.73,163204062358,1014177,1394.8,20,21677190.1176,597181.5,597181.5,3007380000000,153266,96.10766905,5706939904
2018-02-26,10366.7,175076064010,699013,1394.8,21,25564134.5525,18053186.0,18053186.0,3007380000000,144116,41.44060303,7287690240
2018-02-27,10725.6,181158869820,1012542,1381.3,22,21079198.6661,85985019.5,85985019.5,3007380000000,192140,46.19035139,6966179840
2018-02-28,10397.9,175644310997,1009827,1380.8,21,23919658.0608,35214630.0,35214630.0,3007380000000,215529,50.54578675,6936189952
2018-03-01,10951.0,185009753075,1058861,1367.6,20,23172168.7464,30912912.5,30912912.5,3007380000000,190336,51.29908837,7317279744
2018-03-02,11086.4,187318996197,1070326,1385.8,19,24667147.3752,13016169.5,13016169.5,3007380000000,236865,52.05574602,7620590080
2018-03-03,11489.7,194159120569,859638,1382.1,18,23321666.6093,31343937.5,31343937.5,3007380000000,193043,42.01376982,6690570240
2018-03-04,11512.6,194567395376,977348,1382.1,17,26909615.3184,28006135.5,28006135.5,3007380000000,180012,37.96379904,6084149760
2018-03-05,11573.3,195614809925,1001249,1382.1,19,22125683.7062,27544126.5,27544126.5,3007380000000,154995,33.46586197,6468539904
