Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2016-09-12,608.24,9649385919,592593,1370.8,61,1799709.05,1120860.0,1120860.0,220756000000,179710,47.43,72812304
2016-09-13,609.24,9666424848,703273,1367.2,61,1829872.71,3809124.0,3809124.0,225833000000,212575,55.92,86920600
2016-09-14,610.68,9690463177,772963,1369.7,63,1863551.35,2245179.0,2245179.0,225833000000,238286,68.38,47877700
2016-09-15,607.16,9635571708,760410,1361.3,63,1751289.22,2341752.5,2341752.5,225833000000,227862,62.36,59464600
2016-09-16,606.97,9633710359,753592,1353.5,56,1728836.79,8654360.0,8654360.0,225833000000,234039,59.69,64963400
2016-09-17,605.98,9619198525,787598,1360.8,55,1571669.81,7676214.5,7676214.5,225833000000,216719,64.55,37140300
2016-09-18,609.87,9682008337,743616,1360.8,63,1829872.71,2266443.5,2266443.5,225833000000,212426,57.63,48679400
2016-09-19,609.23,9672709264,685507,1360.8,52,1627800.88,2044334.5,2044334.5,225833000000,191320,53.02,54796400
2016-09-20,608.31,9659269452,837520,1361.3,61,1493086.32,3127980.5,3127980.5,225833000000,225279,66.12,72710896
2016-09-21,597.15,9483211005,770330,1374.9,59,1717610.58,1581016.5,1581016.5,225833000000,241481,69.34,82776200
2016-09-22,596.3,9470698215,709474,1386.7,56,1863551.35,2520243.75,2520243.75,225833000000,238107,64.96,67085300
2016-09-23,602.84,9575631549,770954,1383.7,57,1582896.02,3558381.5,3558381.5,225833000000,229768,62.72,51067000
2016-09-24,602.63,9573385118,814055,1386.6,64,1526764.96,1465014.5,1465014.5,225833000000,230288,60.05,35359500
2016-09-25,600.83,9546132575,622439,1386.6,56,1874777.56,2538606.5,2538606.5,225833000000,203262,59.47,33977800
2016-09-26,608.04,9661922446,574962,1386.6,56,2230413.26,2753305.0,2753305.0,241227000000,196784,50.0,59153800
2016-09-27,606.17,9633311305,773783,1372.7,49,1834694.78,2568325.0,2568325.0,241227000000,231835,60.52,49422400
2016-09-28,604.73,9611532319,771489,1365.6,55,2026558.28,1871335.0,1871335.0,241227000000,243880,63.63,48722600
2016-09-29,605.69,9627902106,780807,1368.0,48,1774737.43,2244448.0,2244448.0,241227000000,234238,64.74,55658600
2016-09-30,609.73,9693198750,834386,1359.3,61,1714780.09,3002072.5,3002072.5,241227000000,241285,68.53,56122400
2016-10-01,613.98,9761887632,828178,1354.8,55,1702788.62,1595961.25,1595961.25,241227000000,248283,68.45,56357000
2016-10-02,610.89,9713776587,715201,1354.8,56,1882660.65,6429674.5,6429674.5,241227000000,216062,58.73,39249800
2016-10-03,612.13,9734618878,722342,1354.8,57,1690797.15,5356964.5,5356964.5,241227000000,189591,53.42,46798300
2016-10-04,610.2,9705099355,864570,1311.0,55,1822703.31,7238322.0,7238322.0,241227000000,262919,75.66,49801600
2016-10-05,612.51,9743018924,821254,1310.2,48,1894652.12,4772203.0,4772203.0,241227000000,261955,71.03,68077504
2016-10-06,613.02,9752315689,793521,1294.4,54,2002575.35,2247681.0,2247681.0,241227000000,269556,72.77,56812100
2016-10-07,617.12,9818599994,822020,1293.4,52,1930626.53,4656428.0,4656428.0,241227000000,271720,77.72,64071400
2016-10-08,619.11,9851461946,872929,1302.8,49,1726771.55,1943338.5,1943338.5,241227000000,267630,72.73,42345900
2016-10-09,616.75,9815156618,746067,1302.8,57,2171858.8,2121140.0,2121140.0,258523000000,246367,67.51,39243400
2016-10-10,618.99,9851764897,697154,1302.8,52,2056197.68,14757907.0,14757907.0,258523000000,214471,58.27,67481104
2016-10-11,641.07,10204214839,864814,1298.4,66,1606404.44,9529941.0,9529941.0,258523000000,224874,68.34,103590000
