Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2017-02-09,994.38,16063448932,961155,1293.1,54,3063987.05558,35734136.0,35734136.0,422171000000,308783,157.14493504,407220000
2017-02-10,988.67,15973053725,956012,1292.2,43,3546669.9479,32444996.0,32444996.0,422171000000,343011,174.18568718,190452000
2017-02-11,1004.45,16229677099,967112,1282.6,44,3105959.481,14885861.0,14885861.0,422171000000,304452,141.11220269,102261000
2017-02-12,999.18,16146290349,957656,1282.6,38,2917083.5666099996,5449688.0,5449688.0,422171000000,259283,117.08000976,67530000
2017-02-13,990.64,16010322103,863048,1282.6,36,2959055.99203,7268375.5,7268375.5,422171000000,233746,102.74261946,100607000
2017-02-14,1004.55,16237219721,917950,1282.6,39,3420752.6716400003,3108333.0,3108333.0,422171000000,293068,136.77242215,137946000
2017-02-15,1007.48,16286329282,890610,1291.9,38,3546669.9479,13083822.5,13083822.5,422171000000,316138,140.99131586,89759400
2017-02-16,1027.44,16610905026,940094,1300.4,38,2917083.5666099996,28553421.0,28553421.0,422171000000,288256,134.04888989,122277000
2017-02-17,1046.21,16916338976,973956,1297.1,41,3189904.33184,25394407.5,25394407.5,422171000000,291742,170.92843209,136474000
2017-02-18,1054.42,17051064834,969080,1237.3,39,3168918.11913,19914848.0,19914848.0,422171000000,320287,165.84442388,99073504
2017-02-19,1047.87,16946913346,961960,1237.3,35,3330515.74407,13715047.5,13715047.5,440780000000,282995,153.36709614,77423296
2017-02-20,1079.98,17468244508,930902,1238.2,38,2936112.56385,9866992.0,9866992.0,440780000000,251769,129.44377921,109478000
2017-02-21,1115.3,18041455273,947068,1296.9,48,3242870.5929099997,26541994.0,26541994.0,440780000000,282545,159.91401438,186868992
2017-02-22,1117.44,18077985665,954252,1291.0,51,3023757.71501,47079641.0,47079641.0,440780000000,279300,165.81707207,136100000
2017-02-23,1166.72,18877442096,969897,1309.4,56,3045669.0028,63932011.5,63932011.5,440780000000,279390,183.25580355,189454000
2017-02-24,1173.68,18992415818,967386,1316.1,63,3286693.16849,56929144.5,56929144.5,440780000000,328652,211.65472424,330759008
2017-02-25,1143.84,18511906560,971158,1316.8,50,3637273.77313,40496404.0,40496404.0,440780000000,344094,230.61490244,139960992
2017-02-26,1165.2,18860247630,966343,1316.8,40,3659185.0609199996,11220022.5,11220022.5,440780000000,321776,191.30417997,116486000
2017-02-27,1179.97,19101427518,921744,1316.8,46,3900209.22661,15645298.5,15645298.5,440780000000,271371,161.17260121,131570000
2017-02-28,1179.97,19103684801,945159,1312.0,50,3155225.44175,34137044.5,34137044.5,440780000000,283344,195.38746144,184956000
2017-03-01,1222.5,19794459608,968240,1308.8,48,3352427.03186,43418674.0,43418674.0,440780000000,327993,227.37147230000002,229056992
2017-03-02,1251.01,20258543188,979150,1291.6,60,3155225.44175,40141501.5,40141501.5,440780000000,313872,229.59036693,368275008
2017-03-03,1274.99,20649259919,955603,1286.5,78,3440072.18302,62309826.0,62309826.0,440780000000,331010,252.22663973,315739008
2017-03-04,1255.15,20329978338,985294,1285.0,59,3458650.3231900004,60114856.75,60114856.75,460769000000,335316,259.68606189,183270000
2017-03-05,1267.12,20526235270,985894,1285.0,49,3069265.8497200003,50125449.0,50125449.0,460769000000,267615,222.87178018,134127000
2017-03-06,1272.83,20620991547,983250,1285.0,53,3367030.44708,62830053.0,62830053.0,460769000000,278613,216.69618574,153656992
2017-03-07,1223.54,19824773912,965595,1275.4,52,3252505.60194,63834734.0,63834734.0,460769000000,287161,238.98093612,291256000
2017-03-08,1150.0,18635275050,974857,1269.6,58,3504460.2612400004,56354526.5,56354526.5,460769000000,327660,269.77191295,332603008
2017-03-09,1188.49,19261188310,979431,1263.4,55,3252505.60194,45148257.5,45148257.5,460769000000,298572,233.7307623,212283008
2017-03-10,1116.72,18100188612,991813,1261.7,100,3389935.4161,48539835.5,48539835.5,460769000000,304950,236.67178552,563795968
